date,k,t,sig,dsig,s,ds
2006-06-22,-2.0,0.5,0.25558533840827835,-0.00206718676947526,1245.6,-0.0008834987121417726
2006-06-22,-2.0,1.0,0.21528237918200133,0.0003991416951676374,1245.6,-0.0008834987121417726
2006-06-22,-1.5,0.0833333333,0.3912539773884946,-0.15115125014441888,1245.6,-0.0008834987121417726
2006-06-22,-1.5,0.1666666667,0.29102536589200845,0.020407845740314512,1245.6,-0.0008834987121417726
2006-06-22,-1.5,0.25,0.26054257246815477,0.019553266215839304,1245.6,-0.0008834987121417726
2006-06-22,-1.5,0.5,0.2371208526873846,-0.004131399002347269,1245.6,-0.0008834987121417726
2006-06-22,-1.5,1.0,0.20493612885304036,0.0005448072226446055,1245.6,-0.0008834987121417726
2006-06-22,-1.0,0.0833333333,0.3331893898143593,-0.16268914919837063,1245.6,-0.0008834987121417726
2006-06-22,-1.0,0.1666666667,0.254865602144523,0.016072419237947555,1245.6,-0.0008834987121417726
2006-06-22,-1.0,0.25,0.2330162316878524,0.014901239213059414,1245.6,-0.0008834987121417726
2006-06-22,-1.0,0.5,0.2179461089944632,-0.006813250315005126,1245.6,-0.0008834987121417726
2006-06-22,-1.0,1.0,0.19379200001170752,0.0004459109638783598,1245.6,-0.0008834987121417726
2006-06-22,-0.5,0.0833333333,0.27463247015127695,-0.15821774414897094,1245.6,-0.0008834987121417726
2006-06-22,-0.5,0.1666666667,0.22064568973830845,0.010688784311291943,1245.6,-0.0008834987121417726
2006-06-22,-0.5,0.25,0.2067740704604315,0.009362188052662423,1245.6,-0.0008834987121417726
2006-06-22,-0.5,0.5,0.1989968795184008,-0.00990728356624393,1245.6,-0.0008834987121417726
2006-06-22,-0.5,1.0,0.18220590698195693,0.00034940611540812405,1245.6,-0.0008834987121417726
2006-06-22,0.0,0.0833333333,0.22237388138704892,-0.13079110019941842,1245.6,-0.0008834987121417726
2006-06-22,0.0,0.1666666667,0.19061472357609688,0.005628182057314968,1245.6,-0.0008834987121417726
2006-06-22,0.0,0.25,0.18315922108471933,0.004920876156122356,1245.6,-0.0008834987121417726
2006-06-22,0.0,0.5,0.1809974136043726,-0.013263520616413782,1245.6,-0.0008834987121417726
2006-06-22,0.0,1.0,0.17039478253207227,0.0004682336605388304,1245.6,-0.0008834987121417726
2006-06-22,0.5,0.0833333333,0.18326772484015824,-0.08473701089473562,1245.6,-0.0008834987121417726
2006-06-22,0.5,0.1666666667,0.1657598154512962,0.0020804150980044955,1245.6,-0.0008834987121417726
2006-06-22,0.5,0.25,0.1630044713224799,0.005979896035605892,1245.6,-0.0008834987121417726
2006-06-22,0.5,0.5,0.1642171223275513,-0.016476122528540138,1245.6,-0.0008834987121417726
2006-06-22,0.5,1.0,0.158376380295028,0.0007926034758989342,1245.6,-0.0008834987121417726
2006-06-22,1.0,0.0833333333,0.16136110525943065,-0.03710199426889593,1245.6,-0.0008834987121417726
2006-06-22,1.0,0.1666666667,0.14624941256995558,0.00024235856329624106,1245.6,-0.0008834987121417726
2006-06-22,1.0,0.25,0.14726750775593828,0.019367373858617087,1245.6,-0.0008834987121417726
2006-06-22,1.0,0.5,0.1485281049260333,-0.01682335248939215,1245.6,-0.0008834987121417726
2006-06-22,1.0,1.0,0.14608858326958885,0.0008502306728885856,1245.6,-0.0008834987121417726
2006-06-22,1.5,0.0833333333,0.1556460283058017,-0.004220603385049371,1245.6,-0.0008834987121417726
2006-06-22,1.5,0.1666666667,0.13262773942912204,-0.00021915093011148912,1245.6,-0.0008834987121417726
2006-06-22,1.5,0.25,0.13748510191687804,0.04686940304373155,1245.6,-0.0008834987121417726
2006-06-22,1.5,0.5,0.13379684603115552,-0.005352339730365863,1245.6,-0.0008834987121417726
2006-06-22,1.5,1.0,0.1336987579918144,-0.0005807888718276644,1245.6,-0.0008834987121417726
2006-06-22,2.0,0.0833333333,0.1607805627666134,0.011995273047524568,1245.6,-0.0008834987121417726
2006-06-22,2.0,0.1666666667,0.12592484109847552,0.0008459865428749325,1245.6,-0.0008834987121417726
2006-06-22,2.0,0.25,0.134488268970102,0.07639654623705727,1245.6,-0.0008834987121417726
2006-06-22,2.0,0.5,0.12043781845696913,0.031662785587439846,1245.6,-0.0008834987121417726
