,,DY,RI,PI,MV
MSVENF$,2011-04-11,,,,
MSVENF$,2011-04-12,,,,
MSVENF$,2011-04-13,,,,
MSVENF$,2011-04-14,,,,
MSVENF$,2011-04-15,,,,
MSVENF$,2011-04-18,,,,
MSVENF$,2011-04-19,,,,
MSVENF$,2011-04-20,,,,
MSVENF$,2011-04-21,,,,
MSVENF$,2011-04-22,,,,
MSVENF$,2011-04-25,,,,
MSVENF$,2011-04-26,,,,
MSVENF$,2011-04-27,,,,
MSVENF$,2011-04-28,,,,
MSVENF$,2011-04-29,,,,
MSVENF$,2011-05-02,,,,
MSVENF$,2011-05-03,,,,
MSVENF$,2011-05-04,,,,
MSVENF$,2011-05-05,,,,
MSVENF$,2011-05-06,,,,
MSVENF$,2011-05-09,,,,
MSVENF$,2011-05-10,,,,
MSVENF$,2011-05-11,,,,
MSVENF$,2011-05-12,,,,
MSVENF$,2011-05-13,,,,
MSVENF$,2011-05-16,,,,
MSVENF$,2011-05-17,,,,
MSVENF$,2011-05-18,,,,
MSVENF$,2011-05-19,,,,
MSVENF$,2011-05-20,,,,
MSVENF$,2011-05-23,,,,
MSVENF$,2011-05-24,,,,
MSVENF$,2011-05-25,,,,
MSVENF$,2011-05-26,,,,
MSVENF$,2011-05-27,,,,
MSVENF$,2011-05-30,,,,
MSVENF$,2011-05-31,,,,
MSVENF$,2011-06-01,,,,
MSVENF$,2011-06-02,,,,
MSVENF$,2011-06-03,,,,
MSVENF$,2011-06-06,,,,
MSVENF$,2011-06-07,,,,
MSVENF$,2011-06-08,,,,
MSVENF$,2011-06-09,,,,
MSVENF$,2011-06-10,,,,
MSVENF$,2011-06-13,,,,
MSVENF$,2011-06-14,,,,
MSVENF$,2011-06-15,,,,
MSVENF$,2011-06-16,,,,
MSVENF$,2011-06-17,,,,
MSVENF$,2011-06-20,,,,
MSVENF$,2011-06-21,,,,
MSVENF$,2011-06-22,,,,
MSVENF$,2011-06-23,,,,
MSVENF$,2011-06-24,,,,
MSVENF$,2011-06-27,,,,
MSVENF$,2011-06-28,,,,
MSVENF$,2011-06-29,,,,
MSVENF$,2011-06-30,,,,
MSVENF$,2011-07-01,,,,
MSVENF$,2011-07-04,,,,
MSVENF$,2011-07-05,,,,
MSVENF$,2011-07-06,,,,
MSVENF$,2011-07-07,,,,
MSVENF$,2011-07-08,,,,
MSVENF$,2011-07-11,,,,
MSVENF$,2011-07-12,,,,
MSVENF$,2011-07-13,,,,
MSVENF$,2011-07-14,,,,
MSVENF$,2011-07-15,,,,
MSVENF$,2011-07-18,,,,
MSVENF$,2011-07-19,,,,
MSVENF$,2011-07-20,,,,
MSVENF$,2011-07-21,,,,
MSVENF$,2011-07-22,,,,
MSVENF$,2011-07-25,,,,
MSVENF$,2011-07-26,,,,
MSVENF$,2011-07-27,,,,
MSVENF$,2011-07-28,,,,
MSVENF$,2011-07-29,,,,
MSVENF$,2011-08-01,,,,
MSVENF$,2011-08-02,,,,
MSVENF$,2011-08-03,,,,
MSVENF$,2011-08-04,,,,
MSVENF$,2011-08-05,,,,
MSVENF$,2011-08-08,,,,
MSVENF$,2011-08-09,,,,
MSVENF$,2011-08-10,,,,
MSVENF$,2011-08-11,,,,
MSVENF$,2011-08-12,,,,
MSVENF$,2011-08-15,,,,
MSVENF$,2011-08-16,,,,
MSVENF$,2011-08-17,,,,
MSVENF$,2011-08-18,,,,
MSVENF$,2011-08-19,,,,
MSVENF$,2011-08-22,,,,
MSVENF$,2011-08-23,,,,
MSVENF$,2011-08-24,,,,
MSVENF$,2011-08-25,,,,
MSVENF$,2011-08-26,,,,
MSVENF$,2011-08-29,,,,
MSVENF$,2011-08-30,,,,
MSVENF$,2011-08-31,,,,
MSVENF$,2011-09-01,,,,
MSVENF$,2011-09-02,,,,
MSVENF$,2011-09-05,,,,
MSVENF$,2011-09-06,,,,
MSVENF$,2011-09-07,,,,
MSVENF$,2011-09-08,,,,
MSVENF$,2011-09-09,,,,
MSVENF$,2011-09-12,,,,
MSVENF$,2011-09-13,,,,
MSVENF$,2011-09-14,,,,
MSVENF$,2011-09-15,,,,
MSVENF$,2011-09-16,,,,
MSVENF$,2011-09-19,,,,
MSVENF$,2011-09-20,,,,
MSVENF$,2011-09-21,,,,
MSVENF$,2011-09-22,,,,
MSVENF$,2011-09-23,,,,
MSVENF$,2011-09-26,,,,
MSVENF$,2011-09-27,,,,
MSVENF$,2011-09-28,,,,
MSVENF$,2011-09-29,,,,
MSVENF$,2011-09-30,,,,
MSVENF$,2011-10-03,,,,
MSVENF$,2011-10-04,,,,
MSVENF$,2011-10-05,,,,
MSVENF$,2011-10-06,,,,
MSVENF$,2011-10-07,,,,
MSVENF$,2011-10-10,,,,
MSVENF$,2011-10-11,,,,
MSVENF$,2011-10-12,,,,
MSVENF$,2011-10-13,,,,
MSVENF$,2011-10-14,,,,
MSVENF$,2011-10-17,,,,
MSVENF$,2011-10-18,,,,
MSVENF$,2011-10-19,,,,
MSVENF$,2011-10-20,,,,
MSVENF$,2011-10-21,,,,
MSVENF$,2011-10-24,,,,
MSVENF$,2011-10-25,,,,
MSVENF$,2011-10-26,,,,
MSVENF$,2011-10-27,,,,
MSVENF$,2011-10-28,,,,
MSVENF$,2011-10-31,,,,
MSVENF$,2011-11-01,,,,
MSVENF$,2011-11-02,,,,
MSVENF$,2011-11-03,,,,
MSVENF$,2011-11-04,,,,
MSVENF$,2011-11-07,,,,
MSVENF$,2011-11-08,,,,
MSVENF$,2011-11-09,,,,
MSVENF$,2011-11-10,,,,
MSVENF$,2011-11-11,,,,
MSVENF$,2011-11-14,,,,
MSVENF$,2011-11-15,,,,
MSVENF$,2011-11-16,,,,
MSVENF$,2011-11-17,,,,
MSVENF$,2011-11-18,,,,
MSVENF$,2011-11-21,,,,
MSVENF$,2011-11-22,,,,
MSVENF$,2011-11-23,,,,
MSVENF$,2011-11-24,,,,
MSVENF$,2011-11-25,,,,
MSVENF$,2011-11-28,,,,
MSVENF$,2011-11-29,,,,
MSVENF$,2011-11-30,,,,
MSVENF$,2011-12-01,,,,
MSVENF$,2011-12-02,,,,
MSVENF$,2011-12-05,,,,
MSVENF$,2011-12-06,,,,
MSVENF$,2011-12-07,,,,
MSVENF$,2011-12-08,,,,
MSVENF$,2011-12-09,,,,
MSVENF$,2011-12-12,,,,
MSVENF$,2011-12-13,,,,
MSVENF$,2011-12-14,,,,
MSVENF$,2011-12-15,,,,
MSVENF$,2011-12-16,,,,
MSVENF$,2011-12-19,,,,
MSVENF$,2011-12-20,,,,
MSVENF$,2011-12-21,,,,
MSVENF$,2011-12-22,,,,
MSVENF$,2011-12-23,,,,
MSVENF$,2011-12-26,,,,
MSVENF$,2011-12-27,,,,
MSVENF$,2011-12-28,,,,
MSVENF$,2011-12-29,,,,
MSVENF$,2011-12-30,,,,
MSVENF$,2012-01-02,,,,
MSVENF$,2012-01-03,,,,
MSVENF$,2012-01-04,,,,
MSVENF$,2012-01-05,,,,
MSVENF$,2012-01-06,,,,
MSVENF$,2012-01-09,,,,
MSVENF$,2012-01-10,,,,
MSVENF$,2012-01-11,,,,
MSVENF$,2012-01-12,,,,
MSVENF$,2012-01-13,,,,
MSVENF$,2012-01-16,,,,
MSVENF$,2012-01-17,,,,
MSVENF$,2012-01-18,,,,
MSVENF$,2012-01-19,,,,
MSVENF$,2012-01-20,,,,
MSVENF$,2012-01-23,,,,
MSVENF$,2012-01-24,,,,
MSVENF$,2012-01-25,,,,
MSVENF$,2012-01-26,,,,
MSVENF$,2012-01-27,,,,
MSVENF$,2012-01-30,,,,
MSVENF$,2012-01-31,,,,
MSVENF$,2012-02-01,,,,
MSVENF$,2012-02-02,,,,
MSVENF$,2012-02-03,,,,
MSVENF$,2012-02-06,,,,
MSVENF$,2012-02-07,,,,
MSVENF$,2012-02-08,,,,
MSVENF$,2012-02-09,,,,
MSVENF$,2012-02-10,,,,
MSVENF$,2012-02-13,,,,
MSVENF$,2012-02-14,,,,
MSVENF$,2012-02-15,,,,
MSVENF$,2012-02-16,,,,
MSVENF$,2012-02-17,,,,
MSVENF$,2012-02-20,,,,
MSVENF$,2012-02-21,,,,
MSVENF$,2012-02-22,,,,
MSVENF$,2012-02-23,,,,
MSVENF$,2012-02-24,,,,
MSVENF$,2012-02-27,,,,
MSVENF$,2012-02-28,,,,
MSVENF$,2012-02-29,,,,
MSVENF$,2012-03-01,,,,
MSVENF$,2012-03-02,,,,
MSVENF$,2012-03-05,,,,
MSVENF$,2012-03-06,,,,
MSVENF$,2012-03-07,,,,
MSVENF$,2012-03-08,,,,
MSVENF$,2012-03-09,,,,
MSVENF$,2012-03-12,,,,
MSVENF$,2012-03-13,,,,
MSVENF$,2012-03-14,,,,
MSVENF$,2012-03-15,,,,
MSVENF$,2012-03-16,,,,
MSVENF$,2012-03-19,,,,
MSVENF$,2012-03-20,,,,
MSVENF$,2012-03-21,,,,
MSVENF$,2012-03-22,,,,
MSVENF$,2012-03-23,,,,
MSVENF$,2012-03-26,,,,
MSVENF$,2012-03-27,,,,
MSVENF$,2012-03-28,,,,
MSVENF$,2012-03-29,,,,
MSVENF$,2012-03-30,,,,
MSVENF$,2012-04-02,,,,
MSVENF$,2012-04-03,,,,
MSVENF$,2012-04-04,,,,
MSVENF$,2012-04-05,,,,
MSVENF$,2012-04-06,,,,
MSVENF$,2012-04-09,,,,
MSVENF$,2012-04-10,,,,
MSVENF$,2012-04-11,,,,
MSVENF$,2012-04-12,,,,
MSVENF$,2012-04-13,,,,
MSVENF$,2012-04-16,,,,
MSVENF$,2012-04-17,,,,
MSVENF$,2012-04-18,,,,
MSVENF$,2012-04-19,,,,
MSVENF$,2012-04-20,,,,
MSVENF$,2012-04-23,,,,
MSVENF$,2012-04-24,,,,
MSVENF$,2012-04-25,,,,
MSVENF$,2012-04-26,,,,
MSVENF$,2012-04-27,,,,
MSVENF$,2012-04-30,,,,
MSVENF$,2012-05-01,,,,
MSVENF$,2012-05-02,,,,
MSVENF$,2012-05-03,,,,
MSVENF$,2012-05-04,,,,
MSVENF$,2012-05-07,,,,
MSVENF$,2012-05-08,,,,
MSVENF$,2012-05-09,,,,
MSVENF$,2012-05-10,,,,
MSVENF$,2012-05-11,,,,
MSVENF$,2012-05-14,,,,
MSVENF$,2012-05-15,,,,
MSVENF$,2012-05-16,,,,
MSVENF$,2012-05-17,,,,
MSVENF$,2012-05-18,,,,
MSVENF$,2012-05-21,,,,
MSVENF$,2012-05-22,,,,
MSVENF$,2012-05-23,,,,
MSVENF$,2012-05-24,,,,
MSVENF$,2012-05-25,,,,
MSVENF$,2012-05-28,,,,
MSVENF$,2012-05-29,,,,
MSVENF$,2012-05-30,,,,
MSVENF$,2012-05-31,,,,
MSVENF$,2012-06-01,,,,
MSVENF$,2012-06-04,,,,
MSVENF$,2012-06-05,,,,
MSVENF$,2012-06-06,,,,
MSVENF$,2012-06-07,,,,
MSVENF$,2012-06-08,,,,
MSVENF$,2012-06-11,,,,
MSVENF$,2012-06-12,,,,
MSVENF$,2012-06-13,,,,
MSVENF$,2012-06-14,,,,
MSVENF$,2012-06-15,,,,
MSVENF$,2012-06-18,,,,
MSVENF$,2012-06-19,,,,
MSVENF$,2012-06-20,,,,
MSVENF$,2012-06-21,,,,
MSVENF$,2012-06-22,,,,
MSVENF$,2012-06-25,,,,
MSVENF$,2012-06-26,,,,
MSVENF$,2012-06-27,,,,
MSVENF$,2012-06-28,,,,
MSVENF$,2012-06-29,,,,
MSVENF$,2012-07-02,,,,
MSVENF$,2012-07-03,,,,
MSVENF$,2012-07-04,,,,
MSVENF$,2012-07-05,,,,
MSVENF$,2012-07-06,,,,
MSVENF$,2012-07-09,,,,
MSVENF$,2012-07-10,,,,
MSVENF$,2012-07-11,,,,
MSVENF$,2012-07-12,,,,
MSVENF$,2012-07-13,,,,
MSVENF$,2012-07-16,,,,
MSVENF$,2012-07-17,,,,
MSVENF$,2012-07-18,,,,
MSVENF$,2012-07-19,,,,
MSVENF$,2012-07-20,,,,
MSVENF$,2012-07-23,,,,
MSVENF$,2012-07-24,,,,
MSVENF$,2012-07-25,,,,
MSVENF$,2012-07-26,,,,
MSVENF$,2012-07-27,,,,
MSVENF$,2012-07-30,,,,
MSVENF$,2012-07-31,,,,
MSVENF$,2012-08-01,,,,
MSVENF$,2012-08-02,,,,
MSVENF$,2012-08-03,,,,
MSVENF$,2012-08-06,,,,
MSVENF$,2012-08-07,,,,
MSVENF$,2012-08-08,,,,
MSVENF$,2012-08-09,,,,
MSVENF$,2012-08-10,,,,
MSVENF$,2012-08-13,,,,
MSVENF$,2012-08-14,,,,
MSVENF$,2012-08-15,,,,
MSVENF$,2012-08-16,,,,
MSVENF$,2012-08-17,,,,
MSVENF$,2012-08-20,,,,
MSVENF$,2012-08-21,,,,
MSVENF$,2012-08-22,,,,
MSVENF$,2012-08-23,,,,
MSVENF$,2012-08-24,,,,
MSVENF$,2012-08-27,,,,
MSVENF$,2012-08-28,,,,
MSVENF$,2012-08-29,,,,
MSVENF$,2012-08-30,,,,
MSVENF$,2012-08-31,,,,
MSVENF$,2012-09-03,,,,
MSVENF$,2012-09-04,,,,
MSVENF$,2012-09-05,,,,
MSVENF$,2012-09-06,,,,
MSVENF$,2012-09-07,,,,
MSVENF$,2012-09-10,,,,
MSVENF$,2012-09-11,,,,
MSVENF$,2012-09-12,,,,
MSVENF$,2012-09-13,,,,
MSVENF$,2012-09-14,,,,
MSVENF$,2012-09-17,,,,
MSVENF$,2012-09-18,,,,
MSVENF$,2012-09-19,,,,
MSVENF$,2012-09-20,,,,
MSVENF$,2012-09-21,,,,
MSVENF$,2012-09-24,,,,
MSVENF$,2012-09-25,,,,
MSVENF$,2012-09-26,,,,
MSVENF$,2012-09-27,,,,
MSVENF$,2012-09-28,,,,
MSVENF$,2012-10-01,,,,
MSVENF$,2012-10-02,,,,
MSVENF$,2012-10-03,,,,
MSVENF$,2012-10-04,,,,
MSVENF$,2012-10-05,,,,
MSVENF$,2012-10-08,,,,
MSVENF$,2012-10-09,,,,
MSVENF$,2012-10-10,,,,
MSVENF$,2012-10-11,,,,
MSVENF$,2012-10-12,,,,
MSVENF$,2012-10-15,,,,
MSVENF$,2012-10-16,,,,
MSVENF$,2012-10-17,,,,
MSVENF$,2012-10-18,,,,
MSVENF$,2012-10-19,,,,
MSVENF$,2012-10-22,,,,
MSVENF$,2012-10-23,,,,
MSVENF$,2012-10-24,,,,
MSVENF$,2012-10-25,,,,
MSVENF$,2012-10-26,,,,
MSVENF$,2012-10-29,,,,
MSVENF$,2012-10-30,,,,
MSVENF$,2012-10-31,,,,
MSVENF$,2012-11-01,,,,
MSVENF$,2012-11-02,,,,
MSVENF$,2012-11-05,,,,
MSVENF$,2012-11-06,,,,
MSVENF$,2012-11-07,,,,
MSVENF$,2012-11-08,,,,
MSVENF$,2012-11-09,,,,
MSVENF$,2012-11-12,,,,
MSVENF$,2012-11-13,,,,
MSVENF$,2012-11-14,,,,
MSVENF$,2012-11-15,,,,
MSVENF$,2012-11-16,,,,
MSVENF$,2012-11-19,,,,
MSVENF$,2012-11-20,,,,
MSVENF$,2012-11-21,,,,
MSVENF$,2012-11-22,,,,
MSVENF$,2012-11-23,,,,
MSVENF$,2012-11-26,,,,
MSVENF$,2012-11-27,,,,
MSVENF$,2012-11-28,,,,
MSVENF$,2012-11-29,,,,
MSVENF$,2012-11-30,,,,
MSVENF$,2012-12-03,,,,
MSVENF$,2012-12-04,,,,
MSVENF$,2012-12-05,,,,
MSVENF$,2012-12-06,,,,
MSVENF$,2012-12-07,,,,
MSVENF$,2012-12-10,,,,
MSVENF$,2012-12-11,,,,
MSVENF$,2012-12-12,,,,
MSVENF$,2012-12-13,,,,
MSVENF$,2012-12-14,,,,
MSVENF$,2012-12-17,,,,
MSVENF$,2012-12-18,,,,
MSVENF$,2012-12-19,,,,
MSVENF$,2012-12-20,,,,
MSVENF$,2012-12-21,,,,
MSVENF$,2012-12-24,,,,
MSVENF$,2012-12-25,,,,
MSVENF$,2012-12-26,,,,
MSVENF$,2012-12-27,,,,
MSVENF$,2012-12-28,,,,
MSVENF$,2012-12-31,,,,
MSVENF$,2013-01-01,,,,
MSVENF$,2013-01-02,,,,
MSVENF$,2013-01-03,,,,
MSVENF$,2013-01-04,,,,
MSVENF$,2013-01-07,,,,
MSVENF$,2013-01-08,,,,
MSVENF$,2013-01-09,,,,
MSVENF$,2013-01-10,,,,
MSVENF$,2013-01-11,,,,
MSVENF$,2013-01-14,,,,
MSVENF$,2013-01-15,,,,
MSVENF$,2013-01-16,,,,
MSVENF$,2013-01-17,,,,
MSVENF$,2013-01-18,,,,
MSVENF$,2013-01-21,,,,
MSVENF$,2013-01-22,,,,
MSVENF$,2013-01-23,,,,
MSVENF$,2013-01-24,,,,
MSVENF$,2013-01-25,,,,
MSVENF$,2013-01-28,,,,
MSVENF$,2013-01-29,,,,
MSVENF$,2013-01-30,,,,
MSVENF$,2013-01-31,,,,
MSVENF$,2013-02-01,,,,
MSVENF$,2013-02-04,,,,
MSVENF$,2013-02-05,,,,
MSVENF$,2013-02-06,,,,
MSVENF$,2013-02-07,,,,
MSVENF$,2013-02-08,,,,
MSVENF$,2013-02-11,,,,
MSVENF$,2013-02-12,,,,
MSVENF$,2013-02-13,,,,
MSVENF$,2013-02-14,,,,
MSVENF$,2013-02-15,,,,
MSVENF$,2013-02-18,,,,
MSVENF$,2013-02-19,,,,
MSVENF$,2013-02-20,,,,
MSVENF$,2013-02-21,,,,
MSVENF$,2013-02-22,,,,
MSVENF$,2013-02-25,,,,
MSVENF$,2013-02-26,,,,
MSVENF$,2013-02-27,,,,
MSVENF$,2013-02-28,,,,
MSVENF$,2013-03-01,,,,
MSVENF$,2013-03-04,,,,
MSVENF$,2013-03-05,,,,
MSVENF$,2013-03-06,,,,
MSVENF$,2013-03-07,,,,
MSVENF$,2013-03-08,,,,
MSVENF$,2013-03-11,,,,
MSVENF$,2013-03-12,,,,
MSVENF$,2013-03-13,,,,
MSVENF$,2013-03-14,,,,
MSVENF$,2013-03-15,,,,
MSVENF$,2013-03-18,,,,
MSVENF$,2013-03-19,,,,
MSVENF$,2013-03-20,,,,
MSVENF$,2013-03-21,,,,
MSVENF$,2013-03-22,,,,
MSVENF$,2013-03-25,,,,
MSVENF$,2013-03-26,,,,
MSVENF$,2013-03-27,,,,
MSVENF$,2013-03-28,,,,
MSVENF$,2013-03-29,,,,
MSVENF$,2013-04-01,,,,
MSVENF$,2013-04-02,,,,
MSVENF$,2013-04-03,,,,
MSVENF$,2013-04-04,,,,
MSVENF$,2013-04-05,,,,
MSVENF$,2013-04-08,,,,
MSVENF$,2013-04-09,,,,
MSVENF$,2013-04-10,,,,
MSVENF$,2013-04-11,,,,
MSVENF$,2013-04-12,,,,
MSVENF$,2013-04-15,,,,
MSVENF$,2013-04-16,,,,
MSVENF$,2013-04-17,,,,
MSVENF$,2013-04-18,,,,
MSVENF$,2013-04-19,,,,
MSVENF$,2013-04-22,,,,
MSVENF$,2013-04-23,,,,
MSVENF$,2013-04-24,,,,
MSVENF$,2013-04-25,,,,
MSVENF$,2013-04-26,,,,
MSVENF$,2013-04-29,,,,
MSVENF$,2013-04-30,,,,
MSVENF$,2013-05-01,,,,
MSVENF$,2013-05-02,,,,
MSVENF$,2013-05-03,,,,
MSVENF$,2013-05-06,,,,
MSVENF$,2013-05-07,,,,
MSVENF$,2013-05-08,,,,
MSVENF$,2013-05-09,,,,
MSVENF$,2013-05-10,,,,
MSVENF$,2013-05-13,,,,
MSVENF$,2013-05-14,,,,
MSVENF$,2013-05-15,,,,
MSVENF$,2013-05-16,,,,
MSVENF$,2013-05-17,,,,
MSVENF$,2013-05-20,,,,
MSVENF$,2013-05-21,,,,
MSVENF$,2013-05-22,,,,
MSVENF$,2013-05-23,,,,
MSVENF$,2013-05-24,,,,
MSVENF$,2013-05-27,,,,
MSVENF$,2013-05-28,,,,
MSVENF$,2013-05-29,,,,
MSVENF$,2013-05-30,,,,
MSVENF$,2013-05-31,,,,
MSVENF$,2013-06-03,,,,
MSVENF$,2013-06-04,,,,
MSVENF$,2013-06-05,,,,
MSVENF$,2013-06-06,,,,
MSVENF$,2013-06-07,,,,
MSVENF$,2013-06-10,,,,
MSVENF$,2013-06-11,,,,
MSVENF$,2013-06-12,,,,
MSVENF$,2013-06-13,,,,
MSVENF$,2013-06-14,,,,
MSVENF$,2013-06-17,,,,
MSVENF$,2013-06-18,,,,
MSVENF$,2013-06-19,,,,
MSVENF$,2013-06-20,,,,
MSVENF$,2013-06-21,,,,
MSVENF$,2013-06-24,,,,
MSVENF$,2013-06-25,,,,
MSVENF$,2013-06-26,,,,
MSVENF$,2013-06-27,,,,
MSVENF$,2013-06-28,,,,
MSVENF$,2013-07-01,,,,
MSVENF$,2013-07-02,,,,
MSVENF$,2013-07-03,,,,
MSVENF$,2013-07-04,,,,
MSVENF$,2013-07-05,,,,
MSVENF$,2013-07-08,,,,
MSVENF$,2013-07-09,,,,
MSVENF$,2013-07-10,,,,
MSVENF$,2013-07-11,,,,
MSVENF$,2013-07-12,,,,
MSVENF$,2013-07-15,,,,
MSVENF$,2013-07-16,,,,
MSVENF$,2013-07-17,,,,
MSVENF$,2013-07-18,,,,
MSVENF$,2013-07-19,,,,
MSVENF$,2013-07-22,,,,
MSVENF$,2013-07-23,,,,
MSVENF$,2013-07-24,,,,
MSVENF$,2013-07-25,,,,
MSVENF$,2013-07-26,,,,
MSVENF$,2013-07-29,,,,
MSVENF$,2013-07-30,,,,
MSVENF$,2013-07-31,,,,
MSVENF$,2013-08-01,,,,
MSVENF$,2013-08-02,,,,
MSVENF$,2013-08-05,,,,
MSVENF$,2013-08-06,,,,
MSVENF$,2013-08-07,,,,
MSVENF$,2013-08-08,,,,
MSVENF$,2013-08-09,,,,
MSVENF$,2013-08-12,,,,
MSVENF$,2013-08-13,,,,
MSVENF$,2013-08-14,,,,
MSVENF$,2013-08-15,,,,
MSVENF$,2013-08-16,,,,
MSVENF$,2013-08-19,,,,
MSVENF$,2013-08-20,,,,
MSVENF$,2013-08-21,,,,
MSVENF$,2013-08-22,,,,
MSVENF$,2013-08-23,,,,
MSVENF$,2013-08-26,,,,
MSVENF$,2013-08-27,,,,
MSVENF$,2013-08-28,,,,
MSVENF$,2013-08-29,,,,
MSVENF$,2013-08-30,,,,
MSVENF$,2013-09-02,,,,
MSVENF$,2013-09-03,,,,
MSVENF$,2013-09-04,,,,
MSVENF$,2013-09-05,,,,
MSVENF$,2013-09-06,,,,
MSVENF$,2013-09-09,,,,
MSVENF$,2013-09-10,,,,
MSVENF$,2013-09-11,,,,
MSVENF$,2013-09-12,,,,
MSVENF$,2013-09-13,,,,
MSVENF$,2013-09-16,,,,
MSVENF$,2013-09-17,,,,
MSVENF$,2013-09-18,,,,
MSVENF$,2013-09-19,,,,
MSVENF$,2013-09-20,,,,
MSVENF$,2013-09-23,,,,
MSVENF$,2013-09-24,,,,
MSVENF$,2013-09-25,,,,
MSVENF$,2013-09-26,,,,
MSVENF$,2013-09-27,,,,
MSVENF$,2013-09-30,,,,
MSVENF$,2013-10-01,,,,
MSVENF$,2013-10-02,,,,
MSVENF$,2013-10-03,,,,
MSVENF$,2013-10-04,,,,
MSVENF$,2013-10-07,,,,
MSVENF$,2013-10-08,,,,
MSVENF$,2013-10-09,,,,
MSVENF$,2013-10-10,,,,
MSVENF$,2013-10-11,,,,
MSVENF$,2013-10-14,,,,
MSVENF$,2013-10-15,,,,
MSVENF$,2013-10-16,,,,
MSVENF$,2013-10-17,,,,
MSVENF$,2013-10-18,,,,
MSVENF$,2013-10-21,,,,
MSVENF$,2013-10-22,,,,
MSVENF$,2013-10-23,,,,
MSVENF$,2013-10-24,,,,
MSVENF$,2013-10-25,,,,
MSVENF$,2013-10-28,,,,
MSVENF$,2013-10-29,,,,
MSVENF$,2013-10-30,,,,
MSVENF$,2013-10-31,,,,
MSVENF$,2013-11-01,,,,
MSVENF$,2013-11-04,,,,
MSVENF$,2013-11-05,,,,
MSVENF$,2013-11-06,,,,
MSVENF$,2013-11-07,,,,
MSVENF$,2013-11-08,,,,
MSVENF$,2013-11-11,,,,
MSVENF$,2013-11-12,,,,
MSVENF$,2013-11-13,,,,
MSVENF$,2013-11-14,,,,
MSVENF$,2013-11-15,,,,
MSVENF$,2013-11-18,,,,
MSVENF$,2013-11-19,,,,
MSVENF$,2013-11-20,,,,
MSVENF$,2013-11-21,,,,
MSVENF$,2013-11-22,,,,
MSVENF$,2013-11-25,,,,
MSVENF$,2013-11-26,,,,
MSVENF$,2013-11-27,,,,
MSVENF$,2013-11-28,,,,
MSVENF$,2013-11-29,,,,
MSVENF$,2013-12-02,,,,
MSVENF$,2013-12-03,,,,
MSVENF$,2013-12-04,,,,
MSVENF$,2013-12-05,,,,
MSVENF$,2013-12-06,,,,
MSVENF$,2013-12-09,,,,
MSVENF$,2013-12-10,,,,
MSVENF$,2013-12-11,,,,
MSVENF$,2013-12-12,,,,
MSVENF$,2013-12-13,,,,
MSVENF$,2013-12-16,,,,
MSVENF$,2013-12-17,,,,
MSVENF$,2013-12-18,,,,
MSVENF$,2013-12-19,,,,
MSVENF$,2013-12-20,,,,
MSVENF$,2013-12-23,,,,
MSVENF$,2013-12-24,,,,
MSVENF$,2013-12-25,,,,
MSVENF$,2013-12-26,,,,
MSVENF$,2013-12-27,,,,
MSVENF$,2013-12-30,,,,
MSVENF$,2013-12-31,,,,
MSVENF$,2014-01-01,,,,
MSVENF$,2014-01-02,,,,
MSVENF$,2014-01-03,,,,
MSVENF$,2014-01-06,,,,
MSVENF$,2014-01-07,,,,
MSVENF$,2014-01-08,,,,
MSVENF$,2014-01-09,,,,
MSVENF$,2014-01-10,,,,
MSVENF$,2014-01-13,,,,
MSVENF$,2014-01-14,,,,
MSVENF$,2014-01-15,,,,
MSVENF$,2014-01-16,,,,
MSVENF$,2014-01-17,,,,
MSVENF$,2014-01-20,,,,
MSVENF$,2014-01-21,,,,
MSVENF$,2014-01-22,,,,
MSVENF$,2014-01-23,,,,
MSVENF$,2014-01-24,,,,
MSVENF$,2014-01-27,,,,
MSVENF$,2014-01-28,,,,
MSVENF$,2014-01-29,,,,
MSVENF$,2014-01-30,,,,
MSVENF$,2014-01-31,,,,
MSVENF$,2014-02-03,,,,
MSVENF$,2014-02-04,,,,
MSVENF$,2014-02-05,,,,
MSVENF$,2014-02-06,,,,
MSVENF$,2014-02-07,,,,
MSVENF$,2014-02-10,,,,
MSVENF$,2014-02-11,,,,
MSVENF$,2014-02-12,,,,
MSVENF$,2014-02-13,,,,
MSVENF$,2014-02-14,,,,
MSVENF$,2014-02-17,,,,
MSVENF$,2014-02-18,,,,
MSVENF$,2014-02-19,,,,
MSVENF$,2014-02-20,,,,
MSVENF$,2014-02-21,,,,
MSVENF$,2014-02-24,,,,
MSVENF$,2014-02-25,,,,
MSVENF$,2014-02-26,,,,
MSVENF$,2014-02-27,,,,
MSVENF$,2014-02-28,,,,
MSVENF$,2014-03-03,,,,
MSVENF$,2014-03-04,,,,
MSVENF$,2014-03-05,,,,
MSVENF$,2014-03-06,,,,
MSVENF$,2014-03-07,,,,
MSVENF$,2014-03-10,,,,
MSVENF$,2014-03-11,,,,
MSVENF$,2014-03-12,,,,
MSVENF$,2014-03-13,,,,
MSVENF$,2014-03-14,,,,
MSVENF$,2014-03-17,,,,
MSVENF$,2014-03-18,,,,
MSVENF$,2014-03-19,,,,
MSVENF$,2014-03-20,,,,
MSVENF$,2014-03-21,,,,
MSVENF$,2014-03-24,,,,
MSVENF$,2014-03-25,,,,
MSVENF$,2014-03-26,,,,
MSVENF$,2014-03-27,,,,
MSVENF$,2014-03-28,,,,
MSVENF$,2014-03-31,,,,
MSVENF$,2014-04-01,,,,
